Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
239.0,365.37,364.79,364.67,365.06,364.37,366.26,363.96,364.49,363.26,347.61,0.1575,19400,3,0.98
240.0,365.33,364.76,364.63,365.03,364.34,366.22,363.93,364.46,363.19,347.47,0.1575,19400,3,0.98
241.0,365.31,364.75,364.61,365.01,364.31,366.18,363.9,364.39,363.11,347.32,0.1575,19400,3,0.98
242.0,365.3,364.74,364.6,364.98,364.29,366.13,363.84,364.28,362.97,347.12,0.1575,19400,3,0.98
243.0,365.28,364.73,364.57,364.96,364.27,366.1,363.81,364.2,362.81,346.9,0.1575,19400,3,0.98
244.0,365.26,364.72,364.56,364.94,364.24,366.06,363.75,364.13,362.53,346.49,0.1575,19400,3,0.98
245.0,365.24,364.7,364.54,364.92,364.21,366.03,363.68,364.04,362.15,346.07,0.1575,19400,3,0.98
246.0,365.23,364.69,364.53,364.9,364.19,366.0,363.62,363.94,361.95,345.77,0.1575,19400,3,0.98
247.0,365.21,364.68,364.51,364.88,364.16,365.96,363.56,363.87,361.76,345.54,0.1575,19400,3,0.98
248.0,365.19,364.67,364.49,364.86,364.13,365.92,363.51,363.85,361.56,345.38,0.1575,19400,3,0.98
249.0,365.16,364.65,364.47,364.84,364.1,365.88,363.45,363.81,361.42,345.23,0.1575,19400,3,0.98
250.0,365.15,364.64,364.46,364.83,364.08,365.84,363.41,363.81,361.38,345.12,0.1575,19400,3,0.98
251.0,365.13,364.63,364.44,364.81,364.05,365.81,363.38,363.8,361.4,345.0,0.1575,19400,3,0.98
252.0,365.12,364.6,364.43,364.78,364.02,365.79,363.35,363.74,361.45,344.88,0.1575,19400,3,0.98
253.0,365.08,364.56,364.4,364.76,363.98,365.76,363.23,363.61,361.39,344.66,0.1575,19400,3,0.98
254.0,365.07,364.54,364.38,364.73,363.93,365.73,363.2,363.52,361.15,344.37,0.1575,19400,3,0.98
255.0,365.06,364.53,364.37,364.7,363.89,365.7,363.23,363.52,361.03,344.12,0.1575,19400,3,0.98
256.0,365.04,364.5,364.33,364.67,363.84,365.68,363.2,363.55,360.99,343.91,0.1575,19400,3,0.98
257.0,365.02,364.46,364.3,364.62,363.81,365.63,363.14,363.54,361.03,343.85,0.1575,19400,3,0.98
258.0,364.99,364.41,364.26,364.58,363.79,365.59,363.1,363.52,361.15,343.9,0.1575,19400,3,0.98
259.0,364.96,364.38,364.25,364.56,363.77,365.56,363.06,363.48,361.32,344.01,0.1575,19400,3,0.98
260.0,364.94,364.36,364.23,364.52,363.74,365.52,363.05,363.45,361.49,344.14,0.1575,19400,3,0.98
261.0,364.9,364.31,364.19,364.49,363.71,365.48,363.05,363.44,361.65,344.26,0.1575,19400,3,0.98
262.0,364.85,364.24,364.13,364.42,363.64,365.43,363.02,363.43,361.81,344.36,0.1575,19400,3,0.98
263.0,364.8,364.19,364.07,364.37,363.58,365.39,362.94,363.38,361.92,344.45,0.1575,19400,3,0.98
264.0,364.77,364.15,364.05,364.32,363.54,365.35,362.92,363.34,361.87,344.53,0.1575,19400,3,0.98
265.0,364.73,364.1,364.0,364.27,363.51,365.3,362.93,363.33,361.82,344.65,0.1575,19400,3,0.98
266.0,364.7,364.07,363.96,364.25,363.48,365.28,362.93,363.34,361.83,344.77,0.1575,19400,3,0.98
267.0,364.67,364.04,363.93,364.2,363.45,365.26,362.92,363.34,361.88,344.89,0.1575,19400,3,0.98
268.0,364.65,364.0,363.89,364.17,363.43,365.23,362.91,363.35,361.93,345.01,0.1575,19400,3,0.98
269.0,364.61,363.97,363.87,364.14,363.4,365.21,362.87,363.37,361.95,345.1,0.1575,19400,3,0.98
270.0,364.6,363.95,363.83,364.1,363.37,365.18,362.85,363.39,362.0,345.11,0.1575,19400,3,0.98
271.0,364.56,363.92,363.79,364.07,363.34,365.15,362.84,363.42,362.07,345.02,0.1575,19400,3,0.98
272.0,364.53,363.89,363.73,364.05,363.3,365.13,362.82,363.48,362.13,344.94,0.1575,19400,3,0.98
273.0,364.5,363.87,363.7,364.03,363.27,365.1,362.81,363.47,362.1,344.86,0.1575,19400,3,0.98
274.0,364.48,363.85,363.68,364.0,363.24,365.06,362.81,363.4,362.09,344.77,0.1575,19400,3,0.98
275.0,364.47,363.84,363.65,363.99,363.2,365.0,362.8,363.36,362.1,344.6,0.1575,19400,3,0.98
276.0,364.44,363.82,363.63,363.98,363.16,364.93,362.78,363.36,362.09,344.42,0.1575,19400,3,0.98
277.0,364.42,363.79,363.61,363.97,363.11,364.85,362.75,363.36,362.08,344.22,0.1575,19400,3,0.98
278.0,364.38,363.77,363.57,363.95,363.04,364.79,362.7,363.34,362.05,344.03,0.1575,19400,3,0.98
279.0,364.33,363.74,363.52,363.92,362.97,364.74,362.66,363.31,361.99,343.87,0.1575,19400,3,0.98
280.0,364.26,363.67,363.44,363.91,362.92,364.71,362.61,363.31,361.89,343.79,0.1575,19400,3,0.98
281.0,364.14,363.49,363.35,363.86,362.91,364.7,362.58,363.28,361.81,343.87,0.1575,19400,3,0.98
282.0,364.04,363.38,363.31,363.81,362.9,364.69,362.53,363.2,361.78,344.0,0.1575,19400,3,0.98
283.0,363.97,363.31,363.27,363.75,362.87,364.67,362.49,363.14,361.72,344.18,0.1575,19400,3,0.98
284.0,363.91,363.24,363.22,363.7,362.84,364.65,362.47,363.11,361.71,344.35,0.1575,19400,3,0.98
285.0,363.87,363.2,363.19,363.64,362.82,364.64,362.45,363.06,361.73,344.54,0.1575,19400,3,0.98
286.0,363.83,363.16,363.14,363.59,362.8,364.62,362.4,363.02,361.74,344.7,0.1575,19400,3,0.98
287.0,363.8,363.13,363.11,363.55,362.78,364.59,362.36,362.99,361.73,344.81,0.1575,19400,3,0.98
288.0,363.75,363.09,363.07,363.51,362.75,364.58,362.31,362.92,361.69,344.92,0.1575,19400,3,0.98
289.0,363.71,363.06,363.02,363.47,362.7,364.55,362.27,362.85,361.61,345.03,0.1575,19400,3,0.98
290.0,363.67,363.03,362.99,363.43,362.66,364.52,362.21,362.8,361.47,345.04,0.1575,19400,3,0.98
291.0,363.66,363.02,362.96,363.4,362.66,364.5,362.2,362.78,361.41,345.1,0.1575,19400,3,0.98
292.0,363.64,363.01,362.94,363.38,362.63,364.46,362.17,362.74,361.39,345.18,0.1575,19400,3,0.98
293.0,363.63,362.99,362.91,363.34,362.6,364.43,362.11,362.68,361.36,345.25,0.1575,19400,3,0.98
294.0,363.61,362.98,362.89,363.32,362.58,364.4,362.08,362.59,361.33,345.29,0.1575,19400,3,0.98
295.0,363.6,362.97,362.87,363.3,362.56,364.35,362.06,362.48,361.29,345.3,0.1575,19400,3,0.98
296.0,363.59,362.95,362.86,363.27,362.54,364.3,362.04,362.41,361.26,345.3,0.1575,19400,3,0.98
297.0,363.58,362.95,362.84,363.23,362.52,364.24,362.01,362.36,361.22,345.26,0.1575,19400,3,0.98
298.0,363.56,362.94,362.81,363.21,362.49,364.22,361.94,362.31,361.14,345.15,0.1575,19400,3,0.98
299.0,363.56,362.93,362.79,363.18,362.46,364.17,361.87,362.16,361.02,345.0,0.1575,19400,3,0.98
300.0,363.54,362.93,362.78,363.16,362.44,364.12,361.79,362.04,360.91,344.86,0.1575,19400,3,0.98
301.0,363.53,362.92,362.77,363.15,362.43,364.1,361.74,361.99,360.81,344.73,0.1575,19400,3,0.98
302.0,363.52,362.91,362.75,363.13,362.42,364.03,361.67,361.96,360.74,344.58,0.1575,19400,3,0.98
303.0,363.5,362.86,362.73,363.11,362.4,363.95,361.61,361.97,360.7,344.45,0.1575,19400,3,0.98
304.0,363.48,362.83,362.73,363.1,362.38,363.9,361.59,362.02,360.7,344.34,0.1575,19400,3,0.98
305.0,363.44,362.8,362.71,363.1,362.36,363.86,361.58,362.09,360.7,344.24,0.1575,19400,3,0.98
306.0,363.41,362.77,362.71,363.1,362.36,363.82,361.58,362.13,360.7,344.13,0.1575,19400,3,0.98
307.0,363.33,362.7,362.68,363.09,362.33,363.78,361.59,362.16,360.69,343.91,0.1575,19400,3,0.98
308.0,363.22,362.59,362.64,363.09,362.31,363.76,361.6,362.17,360.66,343.73,0.1575,19400,3,0.98
309.0,363.12,362.49,362.59,363.06,362.27,363.75,361.58,362.19,360.66,343.69,0.1575,19400,3,0.98
310.0,363.03,362.42,362.53,363.01,362.25,363.73,361.56,362.19,360.67,343.68,0.1575,19400,3,0.98
311.0,362.95,362.35,362.48,362.97,362.21,363.72,361.55,362.19,360.67,343.6,0.1575,19400,3,0.98
312.0,362.87,362.29,362.43,362.91,362.18,363.7,361.53,362.19,360.65,343.5,0.1575,19400,3,0.98
313.0,362.81,362.24,362.39,362.86,362.14,363.71,361.54,362.17,360.61,343.45,0.1575,19400,3,0.98
314.0,362.79,362.19,362.35,362.81,362.09,363.7,361.52,362.07,360.57,343.45,0.1575,19400,3,0.98
315.0,362.76,362.18,362.3,362.79,362.07,363.69,361.48,362.03,360.54,343.47,0.1575,19400,3,0.98
316.0,362.74,362.17,362.25,362.76,362.01,363.69,361.4,361.97,360.49,343.6,0.1575,19400,3,0.98
317.0,362.73,362.16,362.21,362.71,361.96,363.67,361.34,361.94,360.42,343.76,0.1575,19400,3,0.98
318.0,362.73,362.15,362.18,362.67,361.93,363.64,361.3,361.85,360.39,343.88,0.1575,19400,3,0.98
319.0,362.72,362.13,362.15,362.64,361.9,363.63,361.28,361.77,360.34,344.0,0.1575,19400,3,0.98
320.0,362.72,362.11,362.12,362.6,361.87,363.58,361.26,361.76,360.29,344.06,0.1575,19400,3,0.98
321.0,362.72,362.1,362.11,362.56,361.84,363.54,361.24,361.71,360.25,344.08,0.1575,19400,3,0.98
322.0,362.71,362.09,362.07,362.54,361.8,363.51,361.22,361.72,360.17,344.09,0.1575,19400,3,0.98
323.0,362.7,362.06,362.05,362.51,361.77,363.47,361.21,361.72,360.15,344.04,0.1575,19400,3,0.98
324.0,362.7,362.05,362.02,362.47,361.73,363.43,361.18,361.69,360.13,343.78,0.1575,19400,3,0.98
325.0,362.69,362.04,361.99,362.44,361.68,363.39,361.12,361.64,360.04,343.36,0.1575,19400,3,0.98
326.0,362.67,362.03,361.98,362.41,361.65,363.36,361.09,361.57,359.94,343.09,0.1575,19400,3,0.98
327.0,362.67,362.01,361.94,362.38,361.61,363.32,361.04,361.5,359.8,342.84,0.1575,19400,3,0.98
328.0,362.66,362.0,361.93,362.35,361.58,363.28,361.01,361.44,359.63,342.64,0.1575,19400,3,0.98
329.0,362.65,361.99,361.92,362.33,361.57,363.26,360.99,361.4,359.49,342.49,0.1575,19400,3,0.98
330.0,362.64,361.98,361.89,362.3,361.52,363.24,360.95,361.4,359.39,342.36,0.1575,19400,3,0.98
331.0,362.63,361.97,361.87,362.24,361.5,363.2,360.94,361.42,359.36,342.25,0.1575,19400,3,0.98
332.0,362.61,361.96,361.84,362.18,361.44,363.18,360.87,361.37,359.38,342.1,0.1575,19400,3,0.98
333.0,362.59,361.95,361.8,362.11,361.39,363.16,360.8,361.34,359.37,342.05,0.1575,19400,3,0.98
334.0,362.54,361.89,361.76,362.06,361.35,363.14,360.77,361.32,359.42,342.15,0.1575,19400,3,0.98
335.0,362.49,361.81,361.73,362.04,361.31,363.11,360.74,361.25,359.46,342.32,0.1575,19400,3,0.98
336.0,362.46,361.76,361.7,362.02,361.3,363.1,360.72,361.2,359.45,342.43,0.1575,19400,3,0.98
337.0,362.43,361.74,361.68,362.01,361.28,363.06,360.69,361.13,359.44,342.54,0.1575,19400,3,0.98
338.0,362.4,361.71,361.65,361.99,361.25,363.03,360.63,361.02,359.39,342.6,0.1575,19400,3,0.98
339.0,362.36,361.69,361.62,361.97,361.23,362.99,360.58,360.97,359.4,342.63,0.1575,19400,3,0.98
340.0,362.33,361.66,361.58,361.96,361.2,362.96,360.5,360.91,359.35,342.65,0.1575,19400,3,0.98
341.0,362.31,361.63,361.56,361.93,361.18,362.92,360.48,360.89,359.34,342.71,0.1575,19400,3,0.98
342.0,362.29,361.61,361.52,361.9,361.15,362.88,360.5,360.91,359.34,342.78,0.1575,19400,3,0.98
343.0,362.27,361.56,361.49,361.88,361.12,362.84,360.49,360.93,359.35,342.91,0.1575,19400,3,0.98
344.0,362.23,361.52,361.44,361.85,361.08,362.8,360.47,360.94,359.32,343.01,0.1575,19400,3,0.98
345.0,362.2,361.49,361.41,361.81,361.05,362.77,360.44,360.95,359.27,343.02,0.1575,19400,3,0.98
346.0,362.18,361.47,361.4,361.77,361.02,362.75,360.42,360.94,359.23,342.99,0.1575,19400,3,0.98
347.0,362.15,361.45,361.38,361.74,361.0,362.73,360.39,360.9,359.14,342.94,0.1575,19400,3,0.98
348.0,362.12,361.42,361.35,361.72,360.98,362.71,360.38,360.86,359.04,342.87,0.1575,19400,3,0.98
349.0,362.11,361.41,361.35,361.7,360.97,362.7,360.38,360.84,358.91,342.75,0.1575,19400,3,0.98
350.0,362.09,361.39,361.34,361.7,360.96,362.69,360.36,360.83,358.79,342.61,0.1575,19400,3,0.98
351.0,362.06,361.38,361.32,361.67,360.94,362.67,360.3,360.81,358.64,342.44,0.1575,19400,3,0.98
352.0,362.04,361.37,361.27,361.65,360.91,362.66,360.2,360.78,358.39,342.14,0.1575,19400,3,0.98
353.0,362.01,361.34,361.22,361.61,360.85,362.61,360.17,360.67,358.23,341.78,0.1575,19400,3,0.98
354.0,362.0,361.29,361.18,361.57,360.8,362.55,360.15,360.58,358.22,341.61,0.1575,19400,3,0.98
355.0,361.97,361.24,361.14,361.51,360.75,362.46,360.13,360.49,358.29,341.51,0.1575,19400,3,0.98
356.0,361.95,361.19,361.1,361.46,360.68,362.39,360.07,360.45,358.44,341.48,0.1575,19400,3,0.98
357.0,361.9,361.15,361.07,361.43,360.64,362.35,360.01,360.42,358.56,341.52,0.1575,19400,3,0.98
358.0,361.87,361.12,361.03,361.38,360.6,362.3,359.95,360.36,358.68,341.58,0.1575,19400,3,0.98
359.0,361.82,361.08,360.99,361.33,360.57,362.27,359.93,360.31,358.74,341.67,0.1575,19400,3,0.98
360.0,361.78,361.04,360.97,361.28,360.53,362.24,359.92,360.34,358.78,341.77,0.1575,19400,3,0.98
361.0,361.73,360.99,360.92,361.25,360.48,362.21,359.9,360.3,358.82,341.87,0.1575,19400,3,0.98
362.0,361.68,360.94,360.87,361.21,360.44,362.18,359.86,360.3,358.82,341.91,0.1575,19400,3,0.98
363.0,361.65,360.91,360.84,361.16,360.42,362.14,359.83,360.28,358.82,341.94,0.1575,19400,3,0.98
364.0,361.63,360.88,360.81,361.15,360.38,362.12,359.76,360.25,358.79,341.95,0.1575,19400,3,0.98
365.0,361.59,360.86,360.79,361.11,360.35,362.08,359.72,360.22,358.77,341.92,0.1575,19400,3,0.98
366.0,361.55,360.82,360.75,361.07,360.31,362.05,359.67,360.19,358.72,341.87,0.1575,19400,3,0.98
367.0,361.52,360.81,360.73,361.03,360.3,362.01,359.63,360.11,358.67,341.87,0.1575,19400,3,0.98
368.0,361.51,360.77,360.7,360.99,360.28,361.98,359.58,360.02,358.6,341.85,0.1575,19400,3,0.98
369.0,361.47,360.74,360.67,360.97,360.25,361.95,359.55,360.01,358.58,341.85,0.1575,19400,3,0.98
370.0,361.41,360.69,360.63,360.96,360.21,361.91,359.52,360.04,358.5,341.83,0.1575,19400,3,0.98
371.0,361.38,360.67,360.59,360.93,360.18,361.9,359.53,360.07,358.47,341.78,0.1575,19400,3,0.98
372.0,361.35,360.65,360.57,360.92,360.14,361.88,359.53,360.11,358.46,341.68,0.1575,19400,3,0.98
373.0,361.33,360.63,360.55,360.9,360.12,361.86,359.54,360.13,358.47,341.54,0.1575,19400,3,0.98
374.0,361.3,360.6,360.52,360.88,360.09,361.85,359.53,360.14,358.47,341.39,0.1575,19400,3,0.98
375.0,361.29,360.58,360.49,360.86,360.06,361.84,359.53,360.12,358.45,341.23,0.1575,19400,3,0.98
376.0,361.27,360.56,360.47,360.84,360.03,361.8,359.56,360.12,358.42,341.05,0.1575,19400,3,0.98
377.0,361.25,360.54,360.45,360.82,360.02,361.78,359.57,360.14,358.42,340.85,0.1575,19400,3,0.98
378.0,361.21,360.51,360.44,360.8,360.0,361.74,359.59,360.16,358.4,340.6,0.1575,19400,3,0.98
379.0,361.16,360.48,360.4,360.79,359.98,361.72,359.59,360.17,358.38,340.24,0.1575,19400,3,0.98
380.0,361.08,360.45,360.37,360.78,359.97,361.69,359.61,360.14,358.36,339.97,0.1575,19400,3,0.98
381.0,361.0,360.42,360.34,360.76,359.95,361.67,359.6,360.15,358.34,339.84,0.1575,19400,3,0.98
382.0,360.93,360.37,360.31,360.74,359.94,361.66,359.55,360.16,358.35,339.75,0.1575,19400,3,0.98
383.0,360.86,360.35,360.27,360.72,359.95,361.66,359.46,360.16,358.34,339.67,0.1575,19400,3,0.98
384.0,360.77,360.28,360.21,360.69,359.94,361.65,359.32,360.1,358.32,339.57,0.1575,19400,3,0.98
385.0,360.69,360.16,360.13,360.68,359.93,361.65,359.32,360.05,358.33,339.44,0.1575,19400,3,0.98
386.0,360.57,360.0,360.06,360.63,359.9,361.62,359.32,359.96,358.33,339.38,0.1575,19400,3,0.98
387.0,360.53,359.9,360.0,360.55,359.87,361.59,359.29,359.89,358.34,339.44,0.1575,19400,3,0.98
388.0,360.5,359.83,359.94,360.5,359.81,361.55,359.25,359.82,358.35,339.68,0.1575,19400,3,0.98
389.0,360.48,359.8,359.9,360.44,359.74,361.5,359.19,359.78,358.37,339.95,0.1575,19400,3,0.98
390.0,360.47,359.78,359.87,360.39,359.69,361.45,359.16,359.74,358.36,340.09,0.1575,19400,3,0.98
391.0,360.46,359.77,359.84,360.34,359.65,361.4,359.14,359.7,358.31,340.19,0.1575,19400,3,0.98
392.0,360.46,359.77,359.81,360.32,359.61,361.37,359.09,359.68,358.24,340.26,0.1575,19400,3,0.98
393.0,360.44,359.76,359.78,360.26,359.57,361.33,359.05,359.61,358.17,340.28,0.1575,19400,3,0.98
394.0,360.44,359.75,359.76,360.22,359.53,361.28,359.0,359.53,358.11,340.31,0.1575,19400,3,0.98
395.0,360.43,359.74,359.73,360.18,359.49,361.24,358.96,359.47,358.07,340.36,0.1575,19400,3,0.98
396.0,360.43,359.71,359.7,360.14,359.46,361.22,358.92,359.42,358.05,340.44,0.1575,19400,3,0.98
397.0,360.41,359.7,359.66,360.11,359.4,361.18,358.86,359.39,358.0,340.58,0.1575,19400,3,0.98
398.0,360.39,359.68,359.62,360.06,359.35,361.14,358.85,359.38,357.97,340.69,0.1575,19400,3,0.98
399.0,360.38,359.67,359.6,360.05,359.33,361.12,358.84,359.36,357.98,340.7,0.1575,19400,3,0.98
400.0,360.37,359.65,359.58,360.03,359.29,361.09,358.83,359.37,358.01,340.59,0.1575,19400,3,0.98
401.0,360.35,359.64,359.55,360.0,359.25,361.07,358.82,359.34,358.04,340.36,0.1575,19400,3,0.98
402.0,360.34,359.63,359.53,359.96,359.23,361.05,358.8,359.33,358.04,340.03,0.1575,19400,3,0.98
403.0,360.33,359.61,359.5,359.93,359.2,361.02,358.79,359.35,357.99,339.62,0.1575,19400,3,0.98
404.0,360.32,359.61,359.49,359.9,359.19,361.0,358.79,359.35,357.93,339.19,0.1575,19400,3,0.98
405.0,360.3,359.61,359.48,359.87,359.16,360.98,358.74,359.35,357.81,338.74,0.1575,19400,3,0.98
406.0,360.26,359.58,359.46,359.84,359.13,360.97,358.61,359.32,357.59,338.14,0.1575,19400,3,0.98
407.0,360.18,359.56,359.43,359.81,359.1,360.95,358.53,359.29,357.49,337.55,0.1575,19400,3,0.98
408.0,360.14,359.51,359.41,359.78,359.07,360.92,358.49,359.26,357.48,337.16,0.1575,19400,3,0.98
409.0,360.07,359.45,359.38,359.75,359.05,360.89,358.44,359.21,357.41,336.77,0.1575,19400,3,0.98
410.0,360.03,359.41,359.35,359.71,359.02,360.85,358.44,359.17,357.35,336.44,0.1575,19400,3,0.98
411.0,360.0,359.37,359.32,359.68,358.99,360.83,358.45,359.2,357.31,336.15,0.1575,19400,3,0.98
412.0,359.96,359.3,359.29,359.64,358.95,360.8,358.47,359.21,357.29,335.89,0.1575,19400,3,0.98
413.0,359.92,359.24,359.25,359.62,358.91,360.79,358.49,359.23,357.31,335.66,0.1575,19400,3,0.98
414.0,359.87,359.19,359.18,359.57,358.9,360.76,358.51,359.25,357.34,335.46,0.1575,19400,3,0.98
415.0,359.77,359.09,359.09,359.52,358.86,360.72,358.52,359.26,357.37,335.13,0.1575,19400,3,0.98
416.0,359.69,358.98,359.01,359.48,358.83,360.69,358.52,359.26,357.36,334.74,0.1575,19400,3,0.98
417.0,359.64,358.9,358.95,359.45,358.81,360.66,358.51,359.24,357.32,334.5,0.1575,19400,3,0.98
418.0,359.58,358.86,358.91,359.41,358.79,360.63,358.51,359.19,357.26,334.27,0.1575,19400,3,0.98
419.0,359.51,358.81,358.88,359.39,358.77,360.58,358.49,359.14,357.19,334.08,0.1575,19400,3,0.98
420.0,359.46,358.76,358.86,359.37,358.76,360.56,358.46,359.08,357.12,333.89,0.1575,19400,3,0.98
421.0,359.41,358.71,358.83,359.35,358.73,360.53,358.42,359.02,357.05,333.66,0.1575,19400,3,0.98
422.0,359.38,358.66,358.81,359.32,358.71,360.49,358.37,358.95,356.98,333.4,0.1575,19400,3,0.98
423.0,359.36,358.65,358.77,359.3,358.68,360.46,358.31,358.91,356.85,333.0,0.1575,19400,3,0.98
424.0,359.36,358.64,358.74,359.29,358.64,360.43,358.25,358.86,356.69,332.59,0.1575,19400,3,0.98
425.0,359.36,358.64,358.71,359.26,358.61,360.39,358.23,358.85,356.59,332.37,0.1575,19400,3,0.98
426.0,359.37,358.67,358.68,359.24,358.58,360.37,358.2,358.83,356.5,332.17,0.1575,19400,3,0.98
427.0,359.39,358.71,358.68,359.22,358.56,360.34,358.18,358.83,356.42,332.02,0.1575,19400,3,0.98
428.0,359.39,358.73,358.63,359.19,358.52,360.32,358.16,358.82,356.36,331.87,0.1575,19400,3,0.98
429.0,359.39,358.73,358.61,359.15,358.48,360.28,358.15,358.81,356.29,331.71,0.1575,19400,3,0.98
430.0,359.41,358.78,358.62,359.17,358.48,360.3,358.28,359.01,356.33,331.59,0.1575,19400,3,0.98
431.0,359.48,358.9,358.67,359.21,358.49,360.33,358.45,359.24,356.47,331.52,0.1575,19400,3,0.98
432.0,359.55,359.03,358.74,359.29,358.53,360.38,358.65,359.43,356.65,331.53,0.1575,19400,3,0.98
433.0,359.65,359.22,358.84,359.39,358.62,360.46,358.9,359.61,356.93,331.67,0.1575,19400,3,0.98
434.0,359.74,359.41,358.95,359.46,358.72,360.51,359.15,359.73,357.2,331.87,0.1575,19400,3,0.98
435.0,359.82,359.51,359.03,359.54,358.81,360.56,359.24,359.88,357.38,332.0,0.1575,19400,3,0.98
436.0,359.9,359.61,359.11,359.67,358.9,360.61,359.3,360.02,357.55,332.11,0.1575,19400,3,0.98
437.0,359.95,359.7,359.18,359.76,358.98,360.66,359.38,360.13,357.69,332.19,0.1575,19400,3,0.98
438.0,360.01,359.78,359.25,359.86,359.07,360.71,359.46,360.24,357.81,332.27,0.1575,19400,3,0.98
439.0,360.05,359.85,359.31,359.97,359.15,360.76,359.54,360.29,357.93,332.33,0.1575,19400,3,0.98
440.0,360.09,359.92,359.38,360.06,359.24,360.8,359.62,360.24,358.05,332.38,0.1575,19400,3,0.98
441.0,360.12,359.98,359.43,360.13,359.31,360.85,359.67,360.21,358.16,332.42,0.1575,19400,3,0.98
442.0,360.18,360.08,359.51,360.23,359.45,360.93,359.76,360.22,358.29,332.47,0.1575,19400,3,0.98
443.0,360.25,360.18,359.57,360.32,359.56,361.03,359.89,360.28,358.34,332.59,0.1575,19400,3,0.98
444.0,360.3,360.23,359.63,360.4,359.64,361.14,359.99,360.36,358.36,332.74,0.1575,19400,3,0.98
445.0,360.36,360.27,359.69,360.47,359.7,361.22,360.1,360.44,358.39,332.9,0.1575,19400,3,0.98
446.0,360.41,360.28,359.74,360.53,359.72,361.27,360.22,360.53,358.43,333.04,0.1575,19400,3,0.98
447.0,360.45,360.31,359.79,360.6,359.71,361.31,360.32,360.66,358.51,333.2,0.1575,19400,3,0.98
448.0,360.49,360.32,359.83,360.64,359.71,361.32,360.35,360.75,358.55,333.37,0.1575,19400,3,0.98
449.0,360.51,360.32,359.87,360.69,359.71,361.33,360.34,360.79,358.56,333.54,0.1575,19400,3,0.98
450.0,360.53,360.29,359.91,360.74,359.73,361.33,360.36,360.73,358.59,333.72,0.1575,19400,3,0.98
451.0,360.52,360.18,359.96,360.78,359.78,361.36,360.27,360.65,358.7,333.97,0.1575,19400,3,0.98
452.0,360.52,360.08,359.97,360.82,359.85,361.38,360.1,360.54,358.82,334.23,0.1575,19400,3,0.98
453.0,360.51,360.06,359.96,360.86,359.9,361.42,360.01,360.42,358.88,334.39,0.1575,19400,3,0.98
454.0,360.51,360.05,359.95,360.87,359.95,361.45,359.97,360.37,358.97,334.56,0.1575,19400,3,0.98
455.0,360.54,360.08,359.91,360.88,359.99,361.46,360.02,360.33,359.06,334.71,0.1575,19400,3,0.98
456.0,360.58,360.11,359.88,360.87,360.0,361.48,360.08,360.28,359.14,334.84,0.1575,19400,3,0.98
457.0,360.61,360.15,359.85,360.86,360.0,361.5,360.1,360.28,359.18,334.94,0.1575,19400,3,0.98
458.0,360.65,360.16,359.83,360.85,359.97,361.48,360.11,360.33,359.21,335.01,0.1575,19400,3,0.98
459.0,360.69,360.11,359.83,360.82,359.96,361.47,360.13,360.46,359.23,335.06,0.1575,19400,3,0.98
460.0,360.75,360.03,359.82,360.79,359.88,361.46,360.2,360.61,359.28,335.13,0.1575,19400,3,0.98
461.0,360.82,360.0,359.82,360.76,359.79,361.45,360.27,360.65,359.28,335.21,0.1575,19400,3,0.98
462.0,360.86,360.0,359.82,360.73,359.74,361.46,360.32,360.61,359.27,335.28,0.1575,19400,3,0.98
463.0,360.88,360.02,359.82,360.69,359.69,361.46,360.33,360.52,359.27,335.35,0.1575,19400,3,0.98
464.0,360.91,360.06,359.81,360.66,359.67,361.48,360.32,360.47,359.25,335.43,0.1575,19400,3,0.98
465.0,360.93,360.07,359.8,360.62,359.64,361.48,360.31,360.43,359.2,335.53,0.1575,19400,3,0.98
466.0,360.94,360.08,359.8,360.59,359.64,361.47,360.3,360.4,359.14,335.66,0.1575,19400,3,0.98
467.0,360.91,360.09,359.81,360.59,359.64,361.45,360.29,360.36,359.08,335.8,0.1575,19400,3,0.98
468.0,360.89,360.08,359.79,360.58,359.65,361.45,360.27,360.31,358.95,336.04,0.1575,19400,3,0.98
469.0,360.89,360.09,359.77,360.6,359.67,361.44,360.23,360.24,358.82,336.26,0.1575,19400,3,0.98
470.0,360.9,360.09,359.77,360.63,359.7,361.47,360.22,360.16,358.72,336.41,0.1575,19400,3,0.98
471.0,360.92,360.09,359.75,360.67,359.73,361.51,360.19,360.13,358.61,336.52,0.1575,19400,3,0.98
472.0,360.95,360.09,359.76,360.68,359.78,361.54,360.19,360.11,358.5,336.63,0.1575,19400,3,0.98
473.0,360.98,360.1,359.76,360.71,359.83,361.57,360.2,360.09,358.43,336.7,0.1575,19400,3,0.98
474.0,361.01,360.11,359.75,360.72,359.87,361.57,360.23,360.1,358.39,336.77,0.1575,19400,3,0.98
475.0,361.04,360.12,359.74,360.72,359.9,361.55,360.29,360.15,358.39,336.85,0.1575,19400,3,0.98
476.0,361.08,360.12,359.72,360.71,359.92,361.56,360.33,360.24,358.4,336.91,0.1575,19400,3,0.98
477.0,361.12,360.1,359.68,360.69,359.93,361.54,360.34,360.4,358.42,336.97,0.1575,19400,3,0.98
478.0,361.15,360.11,359.65,360.67,359.94,361.51,360.28,360.54,358.45,337.12,0.1575,19400,3,0.98
